arm,seed,checkpoint_label,condition,J,collision,timeout,constraint_violation,failure_exposure,failure_exposure_all_scheduled,episode_length,risk_set_size,survival_to_onset_fraction,failure_trigger_success_rate_risk_set,pretrigger_collision_count,pretrigger_collision_rate,path_switch_count,direct_path_fraction,relay_path_fraction,task_support_fraction,legal_information_fraction,mean_cache_age,traveled_distance,control_effort
snr_sg,2405,10m,duration_44_60,170.78997716059908,0.0,0.63,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,3.0,0.31416666666666665,0.0,0.03,0.3391666666666666,20.456833333333336,165729.11495391847,978.04
snr_sg,2405,10m,duration_44_100,172.2091292623244,0.0,0.59,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,3.02,0.294,0.0,0.325,0.6035,23.668766666666667,165549.47056640626,975.65
snr_sg,2405,10m,duration_44_120,174.87836446201428,0.0,0.53,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,3.06,0.24516666666666664,0.0,0.43725,0.6695833333333333,26.138416666666668,165541.3077618408,973.53
snr_sg,2405,10m,compound_28_120,167.98400167904794,0.0,0.57,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,3.04,0.23725000000000002,0.0,0.3085,0.5321666666666667,26.294722222222223,165671.7552597046,982.48
snr_sg,2405,10m,compound_60_120,176.83883144477383,0.0,0.51,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,3.06,0.23683333333333334,0.0,0.5713333333333334,0.7960833333333334,28.803583333333332,165620.97647888184,971.17
drtp_sg,2401,10m,nominal,190.05039066411555,0.05,0.64,0.0,nan,nan,256.84,0,nan,nan,0,nan,4.98,0.0,0.0,0.0,0.0,nan,161108.45685333252,1104.53
drtp_sg,2401,10m,f0_seen_44_80,173.16200481845067,0.22,0.47,0.0,0.99,0.99,245.31,99,0.99,1.0,1,0.01,3.96,0.32625,0.0,0.27949999999999997,0.588375,18.90601851851852,153983.87851593018,1082.66
drtp_sg,2401,10m,timing_28_80,166.6142160122702,0.2,0.51,0.0,1.0,1.0,246.73,100,1.0,1.0,0,0.0,3.69,0.305125,0.0,0.1035,0.397125,20.718416666666666,154604.1879776001,1085.53
drtp_sg,2401,10m,timing_36_80,172.47361700399313,0.22,0.44,0.0,0.99,0.99,245.65,99,0.99,1.0,1,0.01,4.15,0.324,0.0,0.18637499999999999,0.49387499999999995,19.13080808080808,153975.88889709473,1080.32
drtp_sg,2401,10m,timing_52_80,175.70836341206916,0.22,0.47,0.0,0.99,0.99,246.46,99,0.99,1.0,1,0.01,3.96,0.327875,0.0,0.376125,0.686125,20.09179292929293,154827.434604187,1090.06
drtp_sg,2401,10m,timing_60_80,179.4936424401449,0.19,0.45,0.0,0.99,0.99,246.97,99,0.99,1.0,1,0.01,5.19,0.33525,0.0,0.471625,0.7821250000000001,21.36123737373737,154935.20063415528,1093.72
drtp_sg,2401,10m,duration_44_40,165.89659387363122,0.1,0.63,0.0,0.99,0.99,252.9,99,0.99,1.0,1,0.01,4.2,0.18675,0.0,0.0,0.18675,16.881060606060604,157760.39754974365,1087.87
drtp_sg,2401,10m,duration_44_60,170.79458576751873,0.19,0.52,0.0,0.99,0.99,245.35,99,0.99,1.0,1,0.01,4.09,0.37933333333333336,0.0,0.08716666666666667,0.4545,17.119921436588104,153810.6968911743,1077.09
drtp_sg,2401,10m,duration_44_100,174.71179890243337,0.17,0.48,0.0,0.99,0.99,246.85,99,0.99,1.0,1,0.01,4.19,0.2612,0.0,0.4214,0.6687000000000001,21.3110101010101,154841.50929504394,1105.68
drtp_sg,2401,10m,duration_44_120,161.65118193833158,0.25,0.48,0.0,0.99,0.99,238.08,99,0.99,1.0,1,0.01,3.98,0.21774824032176973,0.0,0.5151616749263809,0.7221563779357897,24.019778194451398,149333.10178070067,1091.48
drtp_sg,2401,10m,compound_28_120,173.58234351931605,0.13,0.56,0.0,1.0,1.0,250.88,100,1.0,1.0,0,0.0,4.18,0.21983333333333335,0.0,0.3894166666666667,0.5980833333333333,24.978944444444448,157203.4455908203,1125.69
drtp_sg,2401,10m,compound_60_120,163.43014142990577,0.3,0.46,0.0,0.99,0.99,237.94,99,0.99,1.0,1,0.01,5.36,0.22456498326235166,0.0,0.6406537102818062,0.8510134740990004,26.940582211862353,149384.70207000733,1097.21
drtp_sg,2402,10m,nominal,171.08671482434497,0.0,0.63,0.0,nan,nan,260.0,0,nan,nan,0,nan,1.64,0.0,0.0,0.0,0.0,nan,149811.78775238036,761.5
drtp_sg,2402,10m,f0_seen_44_80,166.995184928244,0.0,0.75,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,4.85,0.13699999999999998,0.0,0.322125,0.443625,18.163916666666665,147927.7742480469,758.84
drtp_sg,2402,10m,timing_28_80,179.27981373053044,0.0,0.7,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,8.29,0.141125,0.0,0.141875,0.26925,21.225333333333328,145531.70035858155,750.14
drtp_sg,2402,10m,timing_36_80,160.90606409450993,0.0,0.78,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,4.71,0.143125,0.0,0.24025,0.36737499999999995,19.385958333333335,147024.782545166,772.99
drtp_sg,2402,10m,timing_52_80,161.36934087681584,0.0,0.77,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,5.47,0.126,0.0,0.40137500000000004,0.507625,17.514375,149357.45397094727,781.31
drtp_sg,2402,10m,timing_60_80,157.82440276089125,0.0,0.74,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,4.74,0.12487500000000001,0.0,0.48174999999999996,0.601875,17.032541666666667,150011.2397949219,793.78
drtp_sg,2402,10m,duration_44_40,170.9995292583015,0.0,0.71,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,3.76,0.0,0.0,0.00025,0.00025,14.412166666666668,147675.97161651612,750.03
drtp_sg,2402,10m,duration_44_60,156.9053731727507,0.0,0.88,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,5.14,0.15716666666666668,0.0,0.114,0.25816666666666666,16.38188888888889,148258.32432006835,777.75
drtp_sg,2402,10m,duration_44_100,162.5590838268306,0.0,0.8,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,5.63,0.1096,0.0,0.4401,0.5549000000000001,20.566466666666667,148007.2942654419,766.6
drtp_sg,2402,10m,duration_44_120,160.44175339146517,0.0,0.78,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,6.42,0.0915,0.0,0.5098333333333334,0.6290833333333333,23.27927777777778,147861.35280456542,777.69
drtp_sg,2402,10m,compound_28_120,173.390274088569,0.0,0.73,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,6.38,0.09875,0.0,0.4175833333333333,0.5128333333333334,25.31688888888889,145629.8888143921,759.21
drtp_sg,2402,10m,compound_60_120,165.67569663832896,0.0,0.74,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,8.41,0.08458333333333334,0.0,0.5545833333333333,0.7345833333333333,22.770583333333335,149404.9812576294,788.59
drtp_sg,2403,10m,nominal,134.40053598048166,0.01,0.82,0.0,nan,nan,257.7,0,nan,nan,0,nan,2.82,0.0,0.0,0.0,0.0,nan,164496.80409759522,552.54
drtp_sg,2403,10m,f0_seen_44_80,81.96496471811086,0.01,0.93,0.0,0.99,0.99,257.7,99,0.99,1.0,1,0.01,3.15,0.41275,0.0,0.117625,0.5195000000000001,20.32323232323232,163607.48673339843,628.77
drtp_sg,2403,10m,timing_28_80,80.17931355315726,0.01,0.93,0.0,1.0,1.0,257.7,100,1.0,1.0,0,0.0,3.17,0.296375,0.0,0.027000000000000003,0.318625,21.877125,164156.82410461426,626.96
drtp_sg,2403,10m,timing_36_80,78.9033196976129,0.01,0.95,0.0,0.99,0.99,257.7,99,0.99,1.0,1,0.01,3.19,0.36024999999999996,0.0,0.06924999999999999,0.42025,20.449494949494948,163845.01289764405,638.18
drtp_sg,2403,10m,timing_52_80,87.19716819673776,0.01,0.96,0.0,0.99,0.99,257.7,99,0.99,1.0,1,0.01,3.0,0.461375,0.0,0.17175,0.61925,21.5638468013468,163229.8732043457,620.82
drtp_sg,2403,10m,timing_60_80,95.15043069729582,0.01,0.95,0.0,0.99,0.99,257.7,99,0.99,1.0,1,0.01,3.04,0.4925,0.0,0.244875,0.7184999999999999,22.704335016835014,163045.10457000733,605.38
drtp_sg,2403,10m,duration_44_40,131.09534532729538,0.01,0.87,0.0,0.99,0.99,257.7,99,0.99,1.0,1,0.01,5.38,0.049,0.0,0.0,0.049,19.6010101010101,163003.45669189453,496.38
drtp_sg,2403,10m,duration_44_60,110.13523326475173,0.01,0.92,0.0,0.99,0.99,257.7,99,0.99,1.0,1,0.01,3.37,0.3473333333333333,0.0,0.019166666666666665,0.36266666666666664,18.97138047138047,163472.3032623291,556.47
drtp_sg,2403,10m,duration_44_100,88.95442669015378,0.01,0.92,0.0,0.99,0.99,257.7,99,0.99,1.0,1,0.01,2.99,0.424,0.0,0.20350000000000001,0.6136,22.46767676767677,163232.67517608643,614.89
drtp_sg,2403,10m,duration_44_120,104.69614728469402,0.01,0.9,0.0,0.99,0.99,257.7,99,0.99,1.0,1,0.01,3.09,0.4144166666666667,0.0,0.2779166666666667,0.6763333333333335,25.00841750841751,163028.54028808593,580.12
drtp_sg,2403,10m,compound_28_120,81.49561432349961,0.01,0.91,0.0,1.0,1.0,257.7,100,1.0,1.0,0,0.0,3.02,0.38733333333333336,0.0,0.16666666666666669,0.5424166666666667,25.645305555555556,163819.07468200685,634.81
drtp_sg,2403,10m,compound_60_120,132.80229282373563,0.01,0.75,0.0,0.99,0.99,257.7,99,0.99,1.0,1,0.01,3.33,0.4096666666666667,0.0,0.40850000000000003,0.8089999999999999,27.94149831649832,162669.96930114747,538.55
drtp_sg,2404,10m,nominal,212.20721791836434,0.0,0.55,0.0,nan,nan,260.0,0,nan,nan,0,nan,8.92,0.0,0.0,0.0,0.0,nan,152381.85291137695,1149.79
drtp_sg,2404,10m,f0_seen_44_80,197.52578681208195,0.0,0.57,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,19.58,0.2095,0.0,0.33549999999999996,0.521375,17.253291666666666,151687.56505889894,1150.57
drtp_sg,2404,10m,timing_28_80,193.4625972988829,0.0,0.57,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,17.94,0.195875,0.0,0.13925,0.314625,20.378208333333333,151453.56228637695,1131.04
drtp_sg,2404,10m,timing_36_80,196.04045476894825,0.0,0.53,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,18.94,0.204875,0.0,0.2375,0.41950000000000004,18.553708333333333,151542.9102835083,1145.65
drtp_sg,2404,10m,timing_52_80,199.41585993479939,0.0,0.57,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,21.15,0.20800000000000002,0.0,0.4315,0.627375,16.19020833333333,151749.51556854247,1159.47
drtp_sg,2404,10m,timing_60_80,200.82038527430967,0.0,0.56,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,28.56,0.22287500000000002,0.0,0.519625,0.7425,15.747333333333334,151684.85763702393,1181.79
drtp_sg,2404,10m,duration_44_40,158.4054289426375,0.0,0.8,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,10.85,0.04425,0.0,0.002,0.045,14.147749999999998,154518.7458480835,1202.59
drtp_sg,2404,10m,duration_44_60,197.2248395138979,0.0,0.61,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,19.23,0.254,0.0,0.134,0.3618333333333333,15.118833333333335,151800.0731021118,1155.73
drtp_sg,2404,10m,duration_44_100,196.0268548263237,0.0,0.54,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,20.36,0.16760000000000003,0.0,0.4551,0.6171,19.867299999999997,151606.0982107544,1146.41
drtp_sg,2404,10m,duration_44_120,192.7613139434904,0.0,0.57,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,21.91,0.14,0.0,0.5368333333333333,0.6809166666666667,22.721083333333336,151554.5262072754,1141.45
drtp_sg,2404,10m,compound_28_120,190.12546970758586,0.0,0.6,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,19.85,0.136,0.0,0.4080833333333333,0.5430833333333334,24.75213888888889,151340.42007080078,1118.73
drtp_sg,2404,10m,compound_60_120,193.29204984815792,0.0,0.58,0.0,1.0,1.0,260.0,100,1.0,1.0,0,0.0,32.04,0.19399999999999998,0.0,0.6659999999999999,0.8283333333333333,21.951555555555554,151562.69244171144,1172.48
drtp_sg,2405,10m,nominal,229.01541502669454,0.05,0.56,0.0,nan,nan,249.01,0,nan,nan,0,nan,7.15,0.0,0.0,0.0,0.0,nan,136873.69090881347,905.82
drtp_sg,2405,10m,f0_seen_44_80,211.004315327527,0.05,0.59,0.0,0.95,0.95,249.01,95,0.95,1.0,5,0.05,4.04,0.14975,0.0,0.7016249999999999,0.95,13.995570175438596,136137.5619064331,881.36
drtp_sg,2405,10m,timing_28_80,211.31549633559771,0.04,0.62,0.0,1.0,1.0,251.22,100,1.0,1.0,0,0.0,3.9,0.2078076923076923,0.0,0.6929038461538461,1.0,13.488333333333333,137791.8744720459,897.48
drtp_sg,2405,10m,timing_36_80,211.83446481029503,0.05,0.61,0.0,1.0,1.0,249.01,100,1.0,1.0,0,0.0,3.67,0.20625,0.0,0.6793035714285715,1.0,13.311666666666667,136385.35033447266,882.71
drtp_sg,2405,10m,timing_52_80,207.48389348383992,0.06,0.6,0.0,0.95,0.95,247.68,95,0.95,1.0,5,0.05,4.42,0.10657894736842106,0.0,0.743,0.95,14.30999538319483,135048.41001953126,876.17
drtp_sg,2405,10m,timing_60_80,208.17317593948917,0.05,0.61,0.0,0.95,0.95,249.01,95,0.95,1.0,5,0.05,4.72,0.052750000000000005,0.0,0.81825,0.95,14.811535087719298,136051.32771240233,868.95
drtp_sg,2405,10m,duration_44_40,218.41251191367394,0.05,0.59,0.0,0.95,0.95,249.01,95,0.95,1.0,5,0.05,3.59,0.28075,0.0,0.52325,0.95,7.764736842105264,136347.3741555786,881.46
drtp_sg,2405,10m,duration_44_60,215.83077076216227,0.05,0.53,0.0,0.95,0.95,249.01,95,0.95,1.0,5,0.05,3.8,0.1935,0.0,0.6416666666666667,0.95,10.796959064327485,136527.89336181642,888.93
drtp_sg,2405,10m,duration_44_100,203.85829626278021,0.05,0.67,0.0,0.95,0.95,249.01,95,0.95,1.0,5,0.05,4.45,0.125,0.0,0.7364,0.95,17.237684210526314,136358.15561218263,852.27
drtp_sg,2405,10m,duration_44_120,193.93381443475374,0.05,0.72,0.0,0.95,0.95,249.01,95,0.95,1.0,5,0.05,4.86,0.10891666666666666,0.0,0.7580833333333333,0.95,20.508304093567254,137011.2075857544,868.03
drtp_sg,2405,10m,compound_28_120,195.69688744899815,0.04,0.69,0.0,1.0,1.0,251.22,100,1.0,1.0,0,0.0,4.42,0.15472435897435896,0.0,0.7607371794871794,1.0,19.750861111111114,137830.55379364014,870.78
drtp_sg,2405,10m,compound_60_120,192.2008024914004,0.05,0.71,0.0,0.95,0.95,249.01,95,0.95,1.0,5,0.05,5.67,0.04616666666666666,0.0,0.8325833333333335,0.95,21.384883040935673,136947.2307070923,831.7
