update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,2.7018253803253174,-0.0034410725929774344,5.411443591117859,0.4553108736872673,0.0,0.0,0.23528093099594116,0.6,0.0,0.4,131.8,32334.36611328125,nan
2,1.4838071167469025,-0.0019847358926199377,2.9729665517807007,0.6914310306310654,0.0,0.0,0.11522412300109863,,,,,,
3,1.835520178079605,-0.0007189547492695847,3.6737126111984253,0.6172168254852295,0.0,0.0,0.11228397488594055,,,,,,
4,1.5473307073116302,-0.00043537669504689624,3.096861958503723,0.664919450879097,0.0,0.0,0.08875548094511032,,,,,,
5,2.9010571241378784,-0.0010596238353173248,5.8051756620407104,0.47106172889471054,0.0,0.0,0.27999135851860046,,,,,,
6,2.3992496132850647,-0.00022990924056376372,4.800075650215149,0.5583506226539612,0.0,0.0,0.2478056401014328,,,,,,
7,1.8148000836372375,-0.0011158517105895882,3.6333341002464294,0.7511032223701477,0.0,0.0,0.13952390849590302,,,,,,
8,1.5871317088603973,-0.0006764995414414443,3.176802933216095,0.5933035016059875,0.0,0.0,0.0870804563164711,,,,,,
9,1.0782235860824585,-0.0011779357543368896,2.160346031188965,0.771465614438057,0.0,0.0,0.0628492534160614,,,,,,
10,2.0756741762161255,-0.0021963622615052136,4.1568297147750854,0.5444028824567795,0.0,0.0,0.18546037375926971,0.6,0.0,0.4,131.4,33147.38681640625,nan
11,2.158154308795929,-0.0009163053327938542,4.319235920906067,0.547380343079567,0.0,0.0,0.1925874948501587,,,,,,
12,2.34949266910553,0.00039882392108347986,4.699236631393433,0.5245567262172699,0.0,0.0,0.23263488709926605,,,,,,
13,2.0049304366111755,-0.0013416053698165342,4.013679683208466,0.5677840262651443,0.0,0.0,0.20606429874897003,,,,,,
14,2.272026479244232,0.000395648879930377,4.5444453954696655,0.591885969042778,0.0,0.0,0.2162448912858963,,,,,,
15,2.0794883966445923,-0.0005843009154584689,4.161280393600464,0.5675490200519562,0.0,0.0,0.18951678276062012,,,,,,
16,2.6602379083633423,-0.0012361596503378536,5.324176788330078,0.614252433180809,0.0,0.0,0.27183300256729126,,,,,,
17,2.210627257823944,-0.0007322792116610799,4.423882603645325,0.581720307469368,0.0,0.0,0.21272967755794525,,,,,,
18,2.0568349361419678,-0.0002298954210955273,4.115208268165588,0.5393458902835846,0.0,0.0,0.1854112595319748,,,,,,
19,2.1571356058120728,-0.00041355806630871683,4.316373348236084,0.6374617964029312,0.0,0.0,0.20831023156642914,,,,,,
20,1.944380134344101,-0.0007833665901366693,3.891589939594269,0.6314916461706161,0.0,0.0,0.19177325069904327,0.8,0.0,0.2,88.4,20321.94345703125,nan
21,1.717916578054428,-0.0007006305507575306,3.43870747089386,0.7365529090166092,0.0,0.0,0.14269284904003143,,,,,,
22,1.5259897708892822,-0.0011719495620732268,3.0558314323425293,0.7539783269166946,0.0,0.0,0.0921887457370758,,,,,,
23,1.6767982244491577,-0.0014411749531673124,3.357669234275818,0.5952345132827759,0.0,0.0,0.14165359735488892,,,,,,
24,2.087361514568329,-0.00042349844686029314,4.176573753356934,0.5017711967229843,0.0,0.0,0.23910927772521973,,,,,,
25,2.7721376419067383,-0.0010582655862290125,5.547377228736877,0.49273350834846497,0.0,0.0,0.3077503442764282,,,,,,
26,2.210840404033661,-0.0010494802021039362,4.424999237060547,0.6096806973218918,0.0,0.0,0.2426188439130783,,,,,,
27,1.9271160960197449,-0.0010040517372544855,3.8572750091552734,0.5174149870872498,0.0,0.0,0.18828792870044708,,,,,,
