update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,0.16913727391511202,-0.004343867301940918,0.3766517862677574,1.4844753295183182,1.6375442296266556,0.0478515625,0.11490106582641602,0.8,0.05,0.15,67.8,4.239845794439316,0.08702064896755163
2,1.6455756574869156,-0.0018009295454248786,3.3242054283618927,1.472614049911499,1.64599247276783,0.078125,0.2114875763654709,,,,,,
3,1.4591302126646042,-0.0009358511306345463,2.949268013238907,1.4567970931529999,1.633648082613945,0.08447265625,0.07998880743980408,,,,,,
4,2.667097419500351,-0.0003859547432512045,5.366142272949219,1.558777928352356,1.6283124387264252,0.09765625,0.047830577939748764,,,,,,
5,2.6867920458316803,-0.0012353581842035055,5.405882239341736,1.4913733303546906,1.63137648999691,0.0693359375,0.2124524861574173,0.75,0.15,0.1,73.9,4.342216183741887,0.09133964817320704
6,1.2392131984233856,-0.0007364903576672077,2.5103210359811783,1.5210822373628616,1.6406332552433014,0.06494140625,0.11283719539642334,,,,,,
7,2.1021929383277893,-0.0029413157026283443,4.241088032722473,1.5409720093011856,1.6421916484832764,0.0859375,0.10322780162096024,,,,,,
8,2.7901540100574493,-0.00036429823376238346,5.61151522397995,1.5239232927560806,1.6581864804029465,0.1064453125,0.1055927649140358,,,,,,
9,1.9288460463285446,-0.0003881274024024606,3.8883126080036163,1.4922116994857788,1.6424667835235596,0.10205078125,0.03728839382529259,,,,,,
10,3.2166958153247833,-0.0005974816158413887,6.463823199272156,1.4618287682533264,1.6478602439165115,0.0859375,0.011470806784927845,0.95,0.05,0.0,40.15,2.8485976566871,0.099626400996264
11,0.6363351196050644,-0.0016185138374567032,1.305000126361847,1.4546419382095337,1.6546939611434937,0.10107421875,0.1564314216375351,,,,,,
12,0.7496762722730637,-0.0018065409967675805,1.5321375578641891,1.458596408367157,1.640443041920662,0.06689453125,0.09868907928466797,,,,,,
13,1.676414743065834,0.00010766461491584778,3.3809674978256226,1.417665496468544,1.6321893483400345,0.0869140625,0.08586722612380981,,,,,,
14,2.305158093571663,-0.0006229504360817373,4.639798402786255,1.4118129014968872,1.6302606463432312,0.1171875,0.14322537183761597,,,,,,
15,2.363834321498871,-0.000806101830676198,4.7593265771865845,1.5022867172956467,1.6195054203271866,0.06494140625,0.09506549686193466,0.9,0.05,0.05,60.05,3.5199795037508004,0.05578684429641965
16,1.4834224730730057,-0.0025883904891088605,3.0016030371189117,1.4790658205747604,1.63631372153759,0.06298828125,0.12214084714651108,,,,,,
17,2.1313031762838364,0.00012445318861864507,4.292151242494583,1.4896865487098694,1.634898841381073,0.0673828125,0.11455699801445007,,,,,,
18,0.6353688761591911,-0.002085466985590756,1.3044626861810684,1.477699875831604,1.6459569483995438,0.0498046875,0.15885621309280396,,,,,,
19,1.1073323339223862,-0.0013503874652087688,2.2473715245723724,1.5003009140491486,1.642841100692749,0.06640625,0.14150963723659515,,,,,,
20,2.011500835418701,-0.00028379540890455246,4.0541477501392365,1.5289254039525986,1.6399971544742584,0.09375,0.039084937423467636,0.75,0.1,0.15,67.7,4.1270002901554115,0.06573116691285082
21,2.10370934009552,-0.000680121942423284,4.239045172929764,1.5133082121610641,1.636274591088295,0.07421875,0.12636549770832062,,,,,,
22,1.006711021065712,-0.0017220405861735344,2.045903727412224,1.4518816471099854,1.6317827850580215,0.048828125,0.1514357179403305,,,,,,
23,1.030500665307045,-0.0017051351023837924,2.0932025760412216,1.4395496398210526,1.622749075293541,0.09375,0.22934193909168243,,,,,,
24,1.4878237843513489,2.466291334712878e-05,3.0034591257572174,1.3930424749851227,1.639666110277176,0.0859375,0.05241405591368675,,,,,,
25,0.7055315971374512,-0.0010768494103103876,1.4419630318880081,1.4373097568750381,1.6571308970451355,0.052734375,0.14612199366092682,0.85,0.1,0.05,57.65,3.3647798130909607,0.06418039895923677
26,2.138528436422348,-0.0008942998538259417,4.304769158363342,1.2961843460798264,1.6493566632270813,0.08544921875,0.08548573404550552,,,,,,
27,1.9209684431552887,3.885757178068161e-05,3.870067745447159,1.4104262292385101,1.6512368470430374,0.056640625,0.043195512145757675,,,,,,
28,3.252202481031418,-0.0009368063183501363,6.535133004188538,1.4427178502082825,1.656916931271553,0.029296875,0.018293315544724464,,,,,,
29,1.1192355901002884,-0.0013513240264728665,2.270739495754242,1.478283479809761,1.62734754383564,0.03515625,0.17420093715190887,,,,,,
30,0.5877777710556984,-0.0015133164124563336,1.2078627943992615,1.4640303552150726,1.6423580646514893,0.044921875,0.1312609165906906,0.9,0.1,0.0,54.95,2.9320150554180144,0.059144676979071886
