epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,1.8477828005949657,0.5244287708471089,9074,1.0,0
2,1.2886226144101884,0.6077804716773199,9074,1.0,0
3,1.1932180855009291,0.6063478069208729,9074,1.0,0
4,1.095483688844575,0.6279479832488428,9074,1.0,0
5,1.017363965511322,0.6735361104988612,9074,1.0,0
6,0.9858915325668123,0.6891117478510028,9074,1.0,0
7,0.8794635964764489,0.7391815443391374,9074,1.0,0
8,0.7898485130733914,0.7551612666225846,9074,1.0,0
9,0.7168705827660031,0.772647123649989,9074,1.0,0
10,0.669717068473498,0.7867166262581735,9074,1.0,0
11,0.6324287686083052,0.7972228344721182,9074,1.0,0
12,0.6112637354267968,0.8053045330982294,9074,1.0,0
13,0.5893650750319163,0.8124311218867093,9074,1.0,0
14,0.5690824579861429,0.8136433766806259,9074,1.0,0
15,0.5532993757062488,0.8187862758063331,9074,1.0,0
16,0.541171342962318,0.8185291308500477,9074,1.0,0
17,0.5396294949783219,0.8213577253691867,9074,1.0,0
18,0.5398807856771681,0.82014547057527,9074,1.0,0
19,0.5156587726540036,0.8259495995885681,9074,1.0,0
20,0.5295700861348046,0.8205128205128205,9074,1.0,0
21,0.5150468274950981,0.8240026449195503,9074,1.0,0
22,0.5029357398549715,0.8283373741826464,9074,1.0,0
23,0.5060153106848398,0.8259128645948131,9074,1.0,0
24,0.49262595921754837,0.8291455440452575,9074,1.0,0
25,0.48333466715282863,0.8339578282271692,9074,1.0,0
26,0.4816571573416392,0.8329292484020278,9074,1.0,0
27,0.4735424220561981,0.8355374329586364,9074,1.0,0
28,0.46743303537368774,0.8361619278524722,9074,1.0,0
29,0.4681966015034252,0.8354639629711262,9074,1.0,0
30,0.4783511741293801,0.831643523620601,9074,1.0,0
31,0.45945103963216144,0.8368231577400632,9074,1.0,0
32,0.45240963581535554,0.8382558224965102,9074,1.0,0
33,0.45686111019717324,0.8368966277275733,9074,1.0,0
34,0.450136914021439,0.8386966424215708,9074,1.0,0
35,0.4548076258765327,0.8367496877525531,9074,1.0,0
36,0.4628656788004769,0.8322680185144369,9074,1.0,0
37,0.46573742975791294,0.8318639335831313,9074,1.0,0
38,0.44925525039434433,0.8368231577400632,9074,1.0,0
39,0.4523378709952037,0.8359047828961869,9074,1.0,0
40,0.44666843364636105,0.8374476526338991,9074,1.0,0
41,0.45184878094328773,0.8351700830210859,9074,1.0,0
42,0.44134897573126686,0.838806847402836,9074,1.0,0
43,0.4358089177144898,0.8414885019469547,9074,1.0,0
44,0.43943201502164203,0.8395782822716921,9074,1.0,0
45,0.4311007493072086,0.8409742120343839,9074,1.0,0
46,0.43429651276932824,0.8404231871280582,9074,1.0,0
47,0.4333859044644568,0.8405333921093233,9074,1.0,0
48,0.4361216384503577,0.8386966424215708,9074,1.0,0
49,0.4350080059634315,0.8403497171405481,9074,1.0,0
50,0.42838922805256313,0.841010947028139,9074,1.0,0
51,0.4466982086499532,0.8358680479024319,9074,1.0,0
52,0.42795441216892666,0.8407170670780986,9074,1.0,0
53,0.42884910603364307,0.8402027771655279,9074,1.0,0
54,0.4270598731107182,0.8415987069282198,9074,1.0,0
55,0.4237592841188113,0.8429946366909118,9074,1.0,0
56,0.41933918164836037,0.843876276541033,9074,1.0,0
57,0.4172627967264917,0.8437293365660128,9074,1.0,0
58,0.4238951595293151,0.8394313422966718,9074,1.0,0
59,0.41797659628921086,0.8429211667034017,9074,1.0,0
60,0.41680096089839935,0.843876276541033,9074,1.0,0
61,0.41308265676101047,0.8454191462787451,9074,1.0,0
62,0.4101261960135566,0.8454191462787451,9074,1.0,0
63,0.427455619805389,0.8396517522592021,9074,1.0,0
64,0.4101748259531127,0.8456762912350305,9074,1.0,0
65,0.41557999203602475,0.8447579163911542,9074,1.0,0
66,0.4091384932398796,0.8451987363162148,9074,1.0,0
67,0.40185529076390797,0.848174270810374,9074,1.0,0
68,0.4063350011905034,0.8462273161413563,9074,1.0,0
69,0.39953337609767914,0.8501212254793916,9074,1.0,0
70,0.3981623757216666,0.8472191609727426,9074,1.0,0
71,0.3996780779626634,0.8484314157666594,9074,1.0,0
72,0.40272362778584164,0.8483212107853941,9074,1.0,0
73,0.39221420304642785,0.8505987803982074,9074,1.0,0
74,0.40594713555441964,0.8465579310851518,9074,1.0,0
75,0.3983507512344254,0.8492763206230255,9074,1.0,0
76,0.3938224994473987,0.849606935566821,9074,1.0,0
77,0.3949238608280818,0.8490559106604952,9074,1.0,0
78,0.39084821359978783,0.8505987803982074,9074,1.0,0
79,0.389895986351702,0.8512600102857982,9074,1.0,0
80,0.3922387369804912,0.8511130703107781,9074,1.0,0
