method,replicates,episodes_per_replicate,success_mean,success_std,chain_closed_mean,chain_closed_std,attack_window_formed_mean,attack_window_formed_std,attack_window_rate_mean,attack_window_rate_std,tracking_rate_mean,tracking_rate_std,comm_connectivity_mean,comm_connectivity_std,mean_message_age_mean,mean_message_age_std,collision_mean,collision_std,timeout_mean,timeout_std,constraint_violation_mean,constraint_violation_std,steps_mean,steps_std,avg_mean_range_mean,avg_mean_range_std,final_mean_range_mean,final_mean_range_std,reward_sum_mean,reward_sum_std
RI-GMAPPO BC-only,3,30,0.8444444444444444,0.05091750772173154,0.8444444444444444,0.05091750772173154,0.9666666666666667,0.033333333333333326,0.025241998146081704,0.0015429938764590515,0.3858657013509214,0.015558342010103463,0.9495014249081285,0.012514607757423333,43.28911725226234,0.5818403734815542,0.0,0.0,0.15555555555555556,0.05091750772173156,0.0,0.0,78.78888888888889,11.103669730385601,18241.718590498673,1491.74741599446,16450.786257595486,4830.519326596715,33.933543401470196,2.5274984796801525
RI-GMAPPO BC-to-PPO,3,30,0.9,0.033333333333333326,0.9,0.033333333333333326,0.9666666666666667,0.033333333333333326,0.026745711393139217,0.0010533260583550188,0.40368546487806883,0.010988399142792444,0.9638176640511578,0.012171337314739865,40.92071852959859,2.903392247177056,0.0,0.0,0.09999999999999999,0.03333333333333333,0.0,0.0,66.75555555555556,7.233973345981473,16928.730222104776,935.6909593833223,12166.654888237847,2763.4741456090223,36.245911457296465,1.7966169588647238
