graph_encoder,relative_step,n_available,n_episode,tracking_rate_mean,connectivity_mean,chain_closed_mean,recovery_cdf
no_graph,-20,100,100,0.333333,0.846667,0,0
no_graph,-19,100,100,0.333333,0.851667,0,0
no_graph,-18,100,100,0.333333,0.845,0,0
no_graph,-17,100,100,0.333333,0.863333,0,0
no_graph,-16,100,100,0.333333,0.8,0,0
no_graph,-15,100,100,0.333333,0.801667,0,0
no_graph,-14,100,100,0.333333,0.8,0,0
no_graph,-13,100,100,0.333333,0.848333,0,0
no_graph,-12,100,100,0.33,0.861667,0,0
no_graph,-11,100,100,0.39,0.816667,0,0
no_graph,-10,100,100,0.506667,0.821667,0,0
no_graph,-9,100,100,0.526667,0.838333,0,0
no_graph,-8,100,100,0.476667,0.843333,0,0
no_graph,-7,100,100,0.423333,0.848333,0,0
no_graph,-6,100,100,0.386667,0.853333,0,0
no_graph,-5,100,100,0.346667,0.841667,0,0
no_graph,-4,100,100,0.313333,0.87,0,0
no_graph,-3,100,100,0.31,0.79,0,0
no_graph,-2,100,100,0.29,0.85,0,0
no_graph,-1,100,100,0.27,0.838333,0,0
no_graph,0,100,100,0.23,0.821667,0,0
no_graph,1,100,100,0.176667,0.228333,0,0
no_graph,2,100,100,0.143333,0.22,0,0
no_graph,3,100,100,0.106667,0.221667,0,0
no_graph,4,100,100,0.0833333,0.215,0,0
no_graph,5,100,100,0.0533333,0.243333,0.02,0.02
no_graph,6,98,100,0.0340136,0.236395,0.0102041,0.03
no_graph,7,97,100,0.0171821,0.237113,0.0206186,0.05
no_graph,8,95,100,0.00701754,0.229825,0.0210526,0.07
no_graph,9,93,100,0,0.225806,0,0.07
no_graph,10,93,100,0,0.247312,0,0.07
no_graph,11,93,100,0,0.249104,0,0.07
no_graph,12,93,100,0,0.240143,0,0.07
no_graph,13,93,100,0,0.0716846,0,0.07
no_graph,14,93,100,0,0,0,0.07
no_graph,15,93,100,0,0,0,0.07
no_graph,16,93,100,0,0,0,0.07
no_graph,17,93,100,0,0,0,0.07
no_graph,18,93,100,0,0,0,0.07
