update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,0.2909042686223984,-0.0023457997594960034,0.5870155990123749,0.25773530453443527,0.0,0.0,0.12730583548545837,1.0,0.0,0.0,48.5,4257.98291015625,nan
2,0.4899222254753113,-0.0009860975163391572,0.9825753718614578,0.3793595880270004,0.0,0.0,0.2202398031949997,1.0,0.0,0.0,45.5,5160.791259765625,nan
3,1.2862452268600464,-0.004115169276095898,2.582487404346466,0.8833617717027664,0.0,0.0,0.3486107885837555,1.0,0.0,0.0,45.0,5454.6162109375,nan
