episode,seed,success,chain_closed,collision,timeout,steps,perception_attention_mass_mean,perception_attention_mass_during_failure,perception_edge_density_mean,communication_attention_mass_mean,communication_attention_mass_during_failure,communication_edge_density_mean,task_support_attention_mass_mean,task_support_attention_mass_during_failure,task_support_edge_density_mean,global_attention_mass_mean,global_attention_mass_during_failure,global_edge_density_mean,task_support_active_rate,communication_active_rate,perception_active_rate
0,31000,0.0,0.0,0.0,1.0,260.0,0.03151643061294006,0.07606693701818586,0.014903846153846155,0.75,0.75,0.2776442307692308,0.04108587958264245,0.085363888181746,0.019230769230769232,0.749439747001116,0.7481791777536273,0.29254807692307694,0.27307692307692305,1.0,0.1576923076923077
1,31001,0.0,0.0,0.0,1.0,260.0,0.03121007915872794,0.07823532503098249,0.014663461538461538,0.7499999999426878,0.75,0.2800480769230769,0.03415155511062879,0.07913310695439577,0.015384615384615385,0.7499999996561271,0.75,0.29471153846153847,0.22692307692307692,1.0,0.13846153846153847
