epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,1.944997876882553,0.501671626437415,9073,1.0,0
2,1.3099783394071791,0.602336603108123,9073,1.0,0
3,1.2141411304473877,0.6202652558874315,9073,1.0,0
4,1.103790380888515,0.6555347367647599,9073,1.0,0
5,0.9959163003497653,0.7063080936110805,9073,1.0,0
6,0.8910018867916532,0.7324662919284324,9073,1.0,0
7,0.8370902025037341,0.7408795326793783,9073,1.0,0
8,0.7949031723870171,0.7478232117271024,9073,1.0,0
9,0.7573277950286865,0.7556853668393402,9073,1.0,0
10,0.7235913756820891,0.7677725118483413,9073,1.0,0
11,0.6973307927449545,0.7720709798302656,9073,1.0,0
12,0.7102506243520312,0.7588449245012675,9073,1.0,0
13,0.683337539434433,0.7700870715309159,9073,1.0,0
14,0.634135428402159,0.7883463756934495,9073,1.0,0
15,0.6076079259316126,0.7972739630405231,9073,1.0,0
16,0.616980685128106,0.7924244094198906,9073,1.0,0
17,0.5740411091181967,0.8075976340056578,9073,1.0,0
18,0.5675340932276514,0.8072302435798523,9073,1.0,0
19,0.5648378332455953,0.8071200264521107,9073,1.0,0
20,0.565440661377377,0.8010580844263199,9073,1.0,0
21,0.5461394571595721,0.8092508909217826,9073,1.0,0
22,0.5356313743525081,0.8122634924133877,9073,1.0,0
23,0.5422119605872366,0.8095080642198464,9073,1.0,0
24,0.5205390900373459,0.8138432712443514,9073,1.0,0
25,0.511235515276591,0.8170395679488592,9073,1.0,0
26,0.5116977550917201,0.815423050075315,9073,1.0,0
27,0.499444466498163,0.8191336933759507,9073,1.0,0
28,0.5287577617499564,0.8138065322017708,9073,1.0,0
29,0.49926633056667113,0.8225871633785223,9073,1.0,0
30,0.48774703840414685,0.8273264998714134,9073,1.0,0
31,0.4996865457958645,0.8239097689114222,9073,1.0,0
32,0.481719675163428,0.8287960615746354,9073,1.0,0
33,0.47056229909261066,0.831441272640435,9073,1.0,0
34,0.4765458115273052,0.8283551930636688,9073,1.0,0
35,0.46027722209692,0.8329475733862376,9073,1.0,0
36,0.4561484158039093,0.8336823542378485,9073,1.0,0
37,0.46283714059326386,0.8313677945552739,9073,1.0,0
38,0.45917582263549167,0.834380396046879,9073,1.0,0
39,0.44976790911621517,0.8354090892391345,9073,1.0,0
40,0.45985377993848586,0.8336823542378485,9073,1.0,0
41,0.45883431451188195,0.832249531577207,9073,1.0,0
42,0.44910085532400346,0.8355927844520372,9073,1.0,0
43,0.4390853817264239,0.8397075572210588,9073,1.0,0
44,0.44000982658730614,0.8391564715823505,9073,1.0,0
45,0.43861524677938885,0.8378338660494508,9073,1.0,0
46,0.4343324179450671,0.8400749476468643,9073,1.0,0
47,0.44026894287930596,0.8367316947720342,9073,1.0,0
48,0.4359111827280786,0.8373195194533231,9073,1.0,0
49,0.4395337427655856,0.8377603879642896,9073,1.0,0
50,0.44033269584178925,0.8370256071126786,9073,1.0,0
51,0.4781538289454248,0.8240567250817443,9073,1.0,0
52,0.4366561447580655,0.8383482126455785,9073,1.0,0
53,0.4294763058423996,0.8393769058378339,9073,1.0,0
54,0.4271022884382142,0.8398545133913811,9073,1.0,0
55,0.42225688364770675,0.8413608141371836,9073,1.0,0
56,0.4339146837592125,0.838311473602998,9073,1.0,0
57,0.4244137671258714,0.8421690730739557,9073,1.0,0
58,0.42328789167933994,0.8401851647746059,9073,1.0,0
59,0.4232577722933557,0.8421323340313751,9073,1.0,0
60,0.41855911248260075,0.8410301627539586,9073,1.0,0
61,0.4213581192824576,0.8426834196700834,9073,1.0,0
62,0.4200551427072949,0.8419118997758919,9073,1.0,0
63,0.4237812128331926,0.8386788640288034,9073,1.0,0
64,0.4166557441155116,0.8430508100958889,9073,1.0,0
65,0.4149331549803416,0.8438958080752416,9073,1.0,0
66,0.4156889294584592,0.8437855909474999,9073,1.0,0
67,0.41162004239029354,0.8452184136081413,9073,1.0,0
68,0.4122193099723922,0.844924501267497,9073,1.0,0
69,0.4091212550799052,0.8447040670120136,9073,1.0,0
70,0.4053772985935211,0.8469451486094273,9073,1.0,0
71,0.4047701565755738,0.846394062970719,9073,1.0,0
72,0.40652315898074043,0.846063411587494,9073,1.0,0
73,0.4059218822254075,0.8461736287152357,9073,1.0,0
74,0.4074917394253943,0.8461001506300746,9073,1.0,0
75,0.4037371998031934,0.8459531944597524,9073,1.0,0
76,0.4014802450935046,0.8476799294610382,9073,1.0,0
77,0.40593111018339795,0.8458062382894301,9073,1.0,0
78,0.40004975845416385,0.8467614533965245,9073,1.0,0
79,0.4034683207670848,0.8473860171203939,9073,1.0,0
80,0.395041545232137,0.8501781843565157,9073,1.0,0
