episode,seed,success,chain_closed,collision,timeout,steps,perception_attention_mass_mean,perception_attention_mass_during_failure,perception_edge_density_mean,communication_attention_mass_mean,communication_attention_mass_during_failure,communication_edge_density_mean,task_support_attention_mass_mean,task_support_attention_mass_during_failure,task_support_edge_density_mean,global_attention_mass_mean,global_attention_mass_during_failure,global_edge_density_mean,task_support_active_rate,communication_active_rate,perception_active_rate
0,32000,0.0,0.0,0.0,1.0,260.0,0.03078353301836894,0.07735101506114006,0.015625,0.7499999991976298,0.75,0.2858173076923077,0.03692353668694313,0.024854475259780885,0.01971153846153846,0.7480703404889657,0.7484319826588035,0.3014423076923077,0.2,1.0,0.19615384615384615
