epoch,loss,action_accuracy,samples,demo_success_rate,balanced_loss
1,0.43589837352434796,0.8375399537088063,9073,1.0,0
2,0.41230392621623146,0.8456960211616885,9073,1.0,0
3,0.40025554100672406,0.8491127521216797,9073,1.0,0
4,0.4010767845643891,0.847863624673941,9073,1.0,0
5,0.40165895885891384,0.8474227561629744,9073,1.0,0
6,0.4009748680724038,0.8498107939307101,9073,1.0,0
7,0.4020109896858533,0.848929056908777,9073,1.0,0
8,0.39921359386709,0.8480473198868438,9073,1.0,0
9,0.403677052921719,0.8481575370145854,9073,1.0,0
10,0.3977191721399625,0.8511701385061905,9073,1.0,0
11,0.3919428462783496,0.8517579631874793,9073,1.0,0
12,0.3999924220972591,0.8479003637165216,9073,1.0,0
13,0.39505376915136975,0.8494434035049047,9073,1.0,0
14,0.3928191645277871,0.8515375289319961,9073,1.0,0
15,0.39534741557306713,0.8503618795694184,9073,1.0,0
16,0.3907916363742616,0.8513538337190932,9073,1.0,0
17,0.3891504870520698,0.8524927440390904,9073,1.0,0
18,0.38832420772976345,0.8522355707410265,9073,1.0,0
19,0.39038601020971936,0.8506190528674823,9073,1.0,0
20,0.3823880809876654,0.8536316543590874,9073,1.0,0
