update,loss,policy_loss,value_loss,entropy,intent_loss,intent_acc,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance,eval_intent_acc
1,2.424891233444214,-0.0020368010348956744,4.855321884155273,0.7329123616218567,0.0,0.0,0.2420342117547989,0.0,0.0,1.0,260.0,83603.953125,nan
2,2.2054638266563416,-0.0010859261674340814,4.414701342582703,0.8008803129196167,0.0,0.0,0.2625240087509155,,,,,,
3,2.0926613807678223,-0.0019157756954282235,4.190776586532593,0.8111887872219086,0.0,0.0,0.23261649906635284,,,,,,
4,1.7029075026512146,-0.001175747107481584,3.4097726345062256,0.8030269742012024,0.0,0.0,0.13419510424137115,,,,,,
5,1.1881093978881836,-0.00044870905367133673,2.378819525241852,0.8516004681587219,0.0,0.0,0.08086471259593964,,,,,,
6,1.1140246391296387,-0.0013882281297505905,2.232595384120941,0.8848111182451248,0.0,0.0,0.12189815193414688,,,,,,
7,0.8016484975814819,-0.0008415622481455359,1.6069271862506866,0.9735492467880249,0.0,0.0,0.03703133389353752,,,,,,
8,1.4724359214305878,-0.0006711163562913569,2.947999656200409,0.8927812874317169,0.0,0.0,0.07928276807069778,,,,,,
9,1.5049148797988892,-0.0014427179606473217,3.014580488204956,0.9326381683349609,0.0,0.0,0.09533306211233139,,,,,,
10,1.7110667526721954,0.00022376313791028224,3.4234087467193604,0.8613702803850174,0.0,0.0,0.19403214752674103,0.0,0.0,1.0,260.0,83482.6140625,nan
11,2.2097287774086,-0.0008513529222304861,4.4227458238601685,0.7927713692188263,0.0,0.0,0.276529997587204,,,,,,
12,2.3094732761383057,-0.0010874483511251753,4.62277090549469,0.8247284442186356,0.0,0.0,0.2696523666381836,,,,,,
13,1.593508392572403,-0.0008547213922913688,3.1903478503227234,0.8108391165733337,0.0,0.0,0.11940237134695053,,,,,,
14,0.998043105006218,-0.0007700786979210061,1.999086081981659,0.72984878718853,0.0,0.0,-0.032204169780015945,,,,,,
15,0.929303839802742,-0.001162855604585733,1.8628935813903809,0.9801204204559326,0.0,0.0,-0.016629522666335106,,,,,,
16,0.9863219261169434,-0.0012232819281052798,1.9768572449684143,0.8834158927202225,0.0,0.0,0.07493332028388977,,,,,,
17,1.1310918927192688,-0.00038289993123452604,2.2642940878868103,0.6722607165575027,0.0,0.0,0.08540281653404236,,,,,,
18,1.3838854730129242,-0.00039441965297253023,2.770095407962799,0.7678146660327911,0.0,0.0,0.07690931111574173,,,,,,
19,1.1598259210586548,-0.0009641814782908043,2.3233861327171326,0.9029275625944138,0.0,0.0,0.05673973634839058,,,,,,
20,1.4845536649227142,0.0002422863593292135,2.9700512290000916,0.7142693996429443,0.0,0.0,0.12991365790367126,0.2,0.0,0.8,217.0,68359.55830078125,nan
