update,loss,policy_loss,value_loss,entropy,train_avg_reward,eval_success_rate,eval_collision_rate,eval_timeout_rate,eval_avg_steps,eval_avg_distance
1,0.7326798178255558,-0.005514453165233135,1.5111584812402725,1.7384981960058212,0.13386239111423492,0.4,0.4666666666666667,0.13333333333333333,77.03333333333333,5.285793063375686
2,1.277132049202919,-0.004700575889728498,2.5993276201188564,1.7831183262169361,0.12874387204647064,,,,,
3,1.0422254968434572,-0.0035292392130941153,2.1264867708086967,1.7488633282482624,0.10001281648874283,,,,,
4,0.9695206936448812,-0.004319494681112701,1.982249941676855,1.7284765914082527,0.11389700323343277,,,,,
5,1.27059680595994,-0.0065120734507218,2.588077798485756,1.6930021531879902,0.12241747230291367,,,,,
6,1.3449683263897896,-0.0038069366200943477,2.731600672006607,1.7025074921548367,0.09945257753133774,,,,,
7,1.0308572296053171,-0.004199951363261789,2.1023591235280037,1.6122378557920456,0.1059882864356041,,,,,
8,1.5586304739117622,-0.0023953556637934525,3.1545653268694878,1.6256849989295006,0.09812057763338089,,,,,
9,1.203395714983344,-0.0035107351977785584,2.4456757605075836,1.5931434407830238,0.17631329596042633,,,,,
10,1.1684224735945463,-0.004339075199823128,2.3782466426491737,1.6361771710217,0.0920204296708107,,,,,
11,1.0896347984671593,-0.0032495025589014404,2.219249200075865,1.6740297377109528,0.06286405771970749,,,,,
12,1.4779174290597439,-0.0026727002259576693,2.9945441111922264,1.6681924238801003,0.16391819715499878,,,,,
13,1.2032676078379154,-0.002842866160790436,2.4461950287222862,1.6987052634358406,0.12292012572288513,,,,,
14,1.249608974903822,-0.005031160633734544,2.542198318988085,1.6459017284214497,0.11593232303857803,,,,,
15,1.1405033357441425,-0.003913701235433109,2.3215160965919495,1.6341011002659798,0.11108215898275375,0.7333333333333333,0.06666666666666667,0.2,73.23333333333333,5.561663640869988
16,1.2384517937898636,-0.004696675197919831,2.519843563437462,1.677330669015646,0.12277543544769287,,,,,
17,1.0746042411774397,-0.003921602634363808,2.190996553748846,1.69724365696311,0.11037701368331909,,,,,
18,1.362165179103613,-0.004805152348126285,2.7678702399134636,1.6964785791933537,0.12888696789741516,,,,,
19,1.3248176239430904,-0.003503800753037467,2.6905696764588356,1.6963421888649464,0.11769729852676392,,,,,
20,1.2462012134492397,-0.004400801433803281,2.535656865686178,1.72264239564538,0.15609049797058105,,,,,
21,1.25431177765131,-0.006323240173514932,2.5558657608926296,1.7297864481806755,0.15099553763866425,,,,,
22,1.4145224764943123,-0.003267847885581432,2.869268622249365,1.6844000034034252,0.14920301735401154,,,,,
23,0.7195137683302164,-0.0037000184893258847,1.48026816919446,1.6920291036367416,0.17370586097240448,,,,,
24,0.743570770137012,-0.0012663732268265449,1.5239723101258278,1.7149005681276321,0.101812444627285,,,,,
25,1.6578941084444523,-0.003854690607113298,3.356862872838974,1.668262917548418,0.15132468938827515,,,,,
26,1.2660500351339579,-0.004908279845039942,2.5753699354827404,1.6726659126579762,0.14240078628063202,,,,,
27,1.148572277277708,-0.0022069014521548524,2.3352378122508526,1.683971967548132,0.13249172270298004,,,,,
28,1.0964251719415188,-0.00338540405709864,2.233118239790201,1.6748549081385136,0.13712799549102783,,,,,
29,1.2420301847159863,-0.004061018611537293,2.5253911651670933,1.6604382805526257,0.1572810858488083,,,,,
30,1.0963060297071934,-0.004738039700896479,2.235647700726986,1.6779784746468067,0.15056122839450836,0.7666666666666667,0.16666666666666666,0.06666666666666667,76.23333333333333,4.377325194411808
31,0.8870913544669747,-0.004078340643900447,1.8157881293445826,1.6724369674921036,0.16067460179328918,,,,,
32,0.9315214864909649,-0.003379340181709267,1.9026028774678707,1.6400622613728046,0.11827371269464493,,,,,
33,1.9152760915458202,-0.004076003939189832,3.871703155338764,1.6499470546841621,0.16030903160572052,,,,,
34,1.7935396395623684,-0.004128530712478096,3.628989890217781,1.682676624506712,0.15815897285938263,,,,,
35,1.4541089050471783,-0.004627724032616243,2.951044887304306,1.6785816363990307,0.10275740176439285,,,,,
36,1.0648240707814693,-0.0032593897594779264,2.168702658265829,1.626787357032299,0.18584561347961426,,,,,
37,2.0604845955967903,-0.004058079947753868,4.162056468427181,1.6485578306019306,0.19139786064624786,,,,,
38,0.993673725053668,-0.00454457330238256,2.030121184885502,1.684230200946331,0.17582671344280243,,,,,
39,0.8800904583185911,-0.0033427560119889677,1.8005991280078888,1.6866358816623688,0.1693897247314453,,,,,
40,1.324013901874423,-0.0040437352217850275,2.689734123647213,1.6809430532157421,0.16688035428524017,,,,,
41,0.9846433307975531,-0.004899565341474954,2.0128987208008766,1.6906463354825974,0.15375792980194092,,,,,
42,1.1799500118941069,-0.003692627818963956,2.4011950492858887,1.6954880990087986,0.11567598581314087,,,,,
43,0.81992107629776,-0.00412487630819669,1.6819081753492355,1.6908133141696453,0.12933142483234406,,,,,
44,1.8202363662421703,-0.0036482158193393843,3.681284449994564,1.6757623590528965,0.12707990407943726,,,,,
45,0.8386002536863089,-0.0032270323304146586,1.717190645635128,1.6768032982945442,0.17214930057525635,0.9333333333333333,0.06666666666666667,0.03333333333333333,47.56666666666667,3.8055619292789027
46,1.1987300254404545,-0.0037406299306894653,2.437973104417324,1.6515898369252682,0.19407282769680023,,,,,
47,1.4101504012942314,-0.003481935287709348,2.8610836006700993,1.6909448876976967,0.1585998386144638,,,,,
48,1.1713222991675138,-0.004834383213164983,2.3865640200674534,1.7125320360064507,0.11762107163667679,,,,,
49,1.1660905592143536,-0.002741250558756292,2.3715399131178856,1.6938158981502056,0.2062656134366989,,,,,
50,0.789254249073565,-0.0034040308964904398,1.6188542172312737,1.6768822632730007,0.23211811482906342,,,,,
51,1.4580279868096113,-0.003267845302616479,2.9552729427814484,1.6340655572712421,0.14501237869262695,,,,,
52,1.0915113687515259,-0.002656094809935894,2.2211254686117172,1.6395270712673664,0.14757223427295685,,,,,
53,0.6382069140672684,-0.0034491163678467274,1.3166095595806837,1.6648756824433804,0.16404716670513153,,,,,
54,1.1805157475173473,-0.004447792147402652,2.402908455580473,1.6490697860717773,0.16965846717357635,,,,,
55,1.4604925755411386,-0.004112827096832916,2.9624698907136917,1.6629543900489807,0.2194109708070755,,,,,
56,0.9010006058961153,-0.004477328368011513,1.8436429239809513,1.6343529522418976,0.15586571395397186,,,,,
57,0.7983685787767172,-0.0013090465872664936,1.6327844820916653,1.6714614741504192,0.13916015625,,,,,
58,1.3054604325443506,-0.0034624827003426617,2.6513770520687103,1.676561001688242,0.10500958561897278,,,,,
59,0.8924817647784948,-0.0029420428472803906,1.8242821842432022,1.6717279069125652,0.20870749652385712,,,,,
60,0.5105810044333339,-0.00473965001583565,1.0639143232256174,1.6636506505310535,0.18378667533397675,0.9333333333333333,0.0,0.06666666666666667,49.6,4.354797712961832
61,0.8571175616234541,-0.003640730325059849,1.7554783523082733,1.6980883665382862,0.1622207760810852,,,,,
62,1.567995760589838,-0.0022478474761555844,3.1736487224698067,1.6580736190080643,0.13572965562343597,,,,,
63,1.0131913181394339,-0.003264188679168001,2.0655056051909924,1.6297295317053795,0.2099871188402176,,,,,
